order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
47951,2153,21,Pune,Morning,Weekday,South Indian,Dinner,Premium,521,Yes,33,3,2,Yes,Lazy,Low,Partner,Yes
47952,4132,43,Delhi,Afternoon,Weekend,Desserts,Lunch,Premium,498,No,63,3,1,Yes,Happy,High,Partner,No
47953,2044,23,Hyderabad,Afternoon,Weekday,Chinese,Snacks,Premium,985,Yes,30,6,4,Yes,Happy,High,Family,No
47954,3785,43,Bangalore,Morning,Weekday,Desserts,Breakfast,Premium,209,No,93,8,4,No,Lazy,High,Partner,No
47955,3494,18,Delhi,Morning,Weekday,Desserts,Lunch,Mid-range,533,No,54,12,1,No,Lazy,High,Partner,No
47956,2314,30,Chandigarh,Morning,Weekend,Chinese,Dinner,Premium,561,Yes,25,2,2,Yes,Happy,Low,Family,Yes
47957,4445,41,Pune,Night,Weekend,Fast Food,Dinner,Mid-range,632,Yes,55,12,3,No,Stressed,Medium,Partner,Yes
47958,1405,25,Delhi,Evening,Weekday,North Indian,Lunch,Mid-range,286,Yes,59,13,5,Yes,Celebrating,High,Partner,Yes
47959,2679,33,Mumbai,Evening,Weekend,Desserts,Breakfast,Budget,875,No,57,11,4,No,Celebrating,Medium,Partner,Yes
47960,2353,34,Hyderabad,Afternoon,Weekend,Fast Food,Dinner,Premium,454,Yes,71,14,1,No,Lazy,Low,Alone,Yes
47961,2922,19,Pune,Evening,Weekday,South Indian,Lunch,Budget,639,No,88,9,3,No,Lazy,High,Family,No
47962,2736,27,Pune,Afternoon,Weekday,South Indian,Dinner,Premium,272,Yes,73,5,3,Yes,Celebrating,Medium,Partner,No
47963,3264,18,Hyderabad,Afternoon,Weekend,Biryani,Lunch,Premium,478,No,68,7,5,No,Stressed,Low,Alone,Yes
47964,4963,27,Pune,Afternoon,Weekday,Fast Food,Dinner,Premium,235,No,93,10,2,No,Stressed,Medium,Friends,No
47965,4930,32,Chandigarh,Evening,Weekend,Desserts,Snacks,Budget,806,Yes,75,13,5,Yes,Stressed,High,Partner,Yes
47966,4291,28,Pune,Evening,Weekend,Chinese,Snacks,Mid-range,198,Yes,77,1,5,No,Celebrating,High,Partner,Yes
47967,4860,31,Mumbai,Evening,Weekend,Desserts,Dinner,Mid-range,262,No,86,9,4,Yes,Lazy,Low,Alone,No
47968,4723,28,Chandigarh,Morning,Weekday,South Indian,Snacks,Mid-range,174,No,75,6,4,No,Celebrating,Low,Family,No
47969,4310,38,Bangalore,Evening,Weekend,Fast Food,Lunch,Budget,137,Yes,56,14,4,No,Stressed,Medium,Family,Yes
47970,2592,44,Chandigarh,Morning,Weekend,North Indian,Lunch,Premium,690,Yes,99,8,4,Yes,Happy,Low,Friends,No
47971,4368,23,Hyderabad,Morning,Weekday,South Indian,Snacks,Budget,875,No,47,6,4,Yes,Happy,Low,Alone,Yes
47972,2947,32,Mumbai,Evening,Weekday,Chinese,Lunch,Mid-range,296,No,67,14,4,No,Celebrating,Low,Friends,No
47973,3470,43,Hyderabad,Night,Weekday,South Indian,Lunch,Premium,314,Yes,69,2,4,No,Lazy,Medium,Family,Yes
47974,3643,44,Mumbai,Morning,Weekend,Biryani,Snacks,Mid-range,519,No,65,14,5,No,Happy,Medium,Friends,Yes
47975,1413,32,Chandigarh,Afternoon,Weekday,South Indian,Dinner,Premium,162,No,50,12,5,Yes,Celebrating,Medium,Family,Yes
47976,2569,42,Mumbai,Afternoon,Weekend,Chinese,Lunch,Premium,517,Yes,43,3,3,Yes,Stressed,Medium,Partner,Yes
47977,3013,37,Hyderabad,Evening,Weekend,Desserts,Breakfast,Budget,488,Yes,91,13,4,Yes,Happy,High,Partner,No
47978,4331,28,Delhi,Evening,Weekday,North Indian,Dinner,Budget,289,No,89,11,1,No,Celebrating,Low,Alone,Yes
47979,1058,35,Mumbai,Evening,Weekday,Desserts,Breakfast,Premium,418,Yes,47,12,5,No,Lazy,Medium,Partner,No
47980,2370,44,Chandigarh,Night,Weekend,Desserts,Breakfast,Mid-range,243,Yes,98,2,5,Yes,Stressed,Medium,Alone,Yes
47981,1063,37,Pune,Morning,Weekday,Biryani,Dinner,Mid-range,495,Yes,42,4,4,No,Happy,Low,Family,Yes
47982,1063,39,Mumbai,Morning,Weekday,North Indian,Snacks,Premium,172,No,46,3,4,Yes,Celebrating,Medium,Friends,Yes
47983,2706,30,Mumbai,Afternoon,Weekday,Biryani,Snacks,Budget,588,Yes,97,2,2,Yes,Stressed,Low,Alone,Yes
47984,1453,31,Mumbai,Night,Weekday,North Indian,Lunch,Mid-range,491,No,55,1,5,Yes,Lazy,High,Partner,Yes
47985,2099,44,Bangalore,Afternoon,Weekday,Chinese,Dinner,Budget,391,No,54,7,5,Yes,Stressed,Low,Family,No
47986,2600,27,Chandigarh,Evening,Weekday,North Indian,Breakfast,Budget,451,No,27,4,4,Yes,Lazy,Low,Partner,No
47987,3691,34,Chandigarh,Afternoon,Weekend,Desserts,Breakfast,Mid-range,366,No,85,11,3,Yes,Lazy,Low,Partner,No
47988,1728,40,Bangalore,Night,Weekend,Chinese,Dinner,Mid-range,173,No,64,5,4,Yes,Celebrating,High,Partner,Yes
47989,3068,21,Mumbai,Morning,Weekend,South Indian,Breakfast,Premium,137,Yes,45,1,5,No,Lazy,Medium,Friends,No
47990,4518,29,Delhi,Night,Weekend,South Indian,Snacks,Budget,453,Yes,70,10,2,No,Stressed,Medium,Partner,No
47991,2144,44,Delhi,Morning,Weekend,North Indian,Snacks,Mid-range,250,Yes,87,8,4,Yes,Happy,High,Alone,Yes
47992,2033,36,Pune,Night,Weekday,Chinese,Snacks,Mid-range,937,Yes,88,5,3,No,Stressed,Low,Partner,Yes
47993,2019,38,Hyderabad,Morning,Weekday,Biryani,Lunch,Mid-range,120,No,65,14,2,Yes,Lazy,Medium,Partner,No
47994,4062,43,Pune,Morning,Weekday,Biryani,Snacks,Budget,732,Yes,22,7,1,Yes,Lazy,Medium,Family,Yes
47995,4363,40,Pune,Night,Weekday,Desserts,Lunch,Premium,486,Yes,51,1,1,Yes,Stressed,Medium,Family,Yes
47996,1771,33,Bangalore,Afternoon,Weekend,Chinese,Breakfast,Mid-range,222,No,68,9,2,No,Lazy,Medium,Partner,Yes
47997,2450,44,Delhi,Afternoon,Weekend,Chinese,Dinner,Budget,852,No,28,2,3,Yes,Lazy,Medium,Friends,No
47998,3940,25,Hyderabad,Night,Weekday,South Indian,Dinner,Budget,872,Yes,97,13,2,Yes,Celebrating,Low,Alone,Yes
47999,3706,36,Chandigarh,Night,Weekday,South Indian,Dinner,Premium,580,Yes,47,11,5,Yes,Lazy,Medium,Alone,No
48000,4062,44,Pune,Afternoon,Weekday,North Indian,Lunch,Premium,973,No,55,10,1,No,Celebrating,Low,Partner,Yes
48001,2536,27,Chandigarh,Evening,Weekday,Desserts,Lunch,Mid-range,138,Yes,89,8,5,No,Lazy,Low,Family,No
48002,4296,43,Hyderabad,Evening,Weekend,Desserts,Breakfast,Budget,688,Yes,28,9,5,No,Celebrating,High,Friends,Yes
48003,3671,37,Hyderabad,Night,Weekend,Desserts,Snacks,Budget,407,Yes,73,2,2,No,Celebrating,High,Family,No
48004,3009,24,Pune,Morning,Weekend,Biryani,Lunch,Mid-range,544,Yes,92,12,3,Yes,Celebrating,Low,Partner,No
48005,3959,29,Delhi,Night,Weekday,Biryani,Dinner,Budget,972,No,30,3,4,No,Stressed,High,Alone,Yes
48006,3612,33,Bangalore,Afternoon,Weekend,Chinese,Snacks,Mid-range,309,No,25,10,4,No,Stressed,High,Friends,No
48007,1965,19,Hyderabad,Night,Weekend,Biryani,Dinner,Budget,123,No,58,12,4,Yes,Celebrating,Medium,Alone,Yes
48008,2879,24,Bangalore,Afternoon,Weekday,Chinese,Lunch,Budget,636,Yes,43,3,2,Yes,Happy,Medium,Friends,Yes
48009,3929,27,Delhi,Evening,Weekday,Chinese,Breakfast,Mid-range,144,Yes,90,5,4,Yes,Celebrating,Low,Alone,No
48010,1609,33,Bangalore,Night,Weekend,North Indian,Lunch,Mid-range,249,Yes,58,1,3,Yes,Stressed,Low,Partner,Yes
48011,3242,24,Hyderabad,Morning,Weekday,South Indian,Dinner,Mid-range,144,No,31,9,3,No,Celebrating,Low,Friends,No
48012,1213,21,Chandigarh,Evening,Weekend,Chinese,Lunch,Mid-range,395,Yes,66,12,5,Yes,Happy,Low,Friends,Yes
48013,2800,43,Delhi,Afternoon,Weekday,South Indian,Snacks,Premium,980,Yes,75,11,3,No,Stressed,Medium,Partner,Yes
48014,3976,41,Pune,Afternoon,Weekend,Biryani,Dinner,Mid-range,499,Yes,33,13,5,No,Happy,Medium,Friends,No
48015,3308,40,Chandigarh,Night,Weekday,South Indian,Snacks,Premium,258,Yes,42,4,1,Yes,Lazy,High,Family,No
48016,3172,20,Hyderabad,Evening,Weekday,Fast Food,Dinner,Mid-range,595,No,96,3,5,Yes,Stressed,High,Friends,Yes
48017,1254,28,Pune,Morning,Weekend,Chinese,Lunch,Mid-range,800,No,97,5,4,Yes,Celebrating,Low,Friends,No
48018,1441,33,Chandigarh,Night,Weekday,Chinese,Breakfast,Mid-range,259,Yes,77,7,5,No,Celebrating,Low,Partner,No
48019,1441,25,Chandigarh,Night,Weekend,North Indian,Dinner,Premium,303,No,34,14,5,Yes,Happy,Medium,Alone,No
48020,3716,36,Bangalore,Night,Weekend,Fast Food,Dinner,Premium,373,Yes,24,7,3,Yes,Stressed,Medium,Partner,No
48021,1333,34,Delhi,Evening,Weekday,Biryani,Dinner,Mid-range,281,No,31,10,4,Yes,Happy,Medium,Family,No
48022,4230,22,Mumbai,Afternoon,Weekend,Chinese,Dinner,Premium,384,No,86,1,5,Yes,Celebrating,High,Family,Yes
48023,2111,44,Chandigarh,Afternoon,Weekday,Chinese,Lunch,Mid-range,423,No,97,6,1,No,Happy,Low,Partner,Yes
48024,3564,41,Pune,Evening,Weekend,North Indian,Dinner,Premium,923,No,37,5,3,No,Celebrating,Low,Alone,Yes
48025,2791,28,Chandigarh,Evening,Weekday,Chinese,Snacks,Budget,362,Yes,40,14,3,No,Celebrating,High,Partner,No
48026,1580,37,Mumbai,Morning,Weekend,North Indian,Dinner,Mid-range,105,Yes,23,6,3,No,Celebrating,High,Friends,No
48027,1105,24,Mumbai,Afternoon,Weekday,Chinese,Breakfast,Mid-range,253,Yes,88,3,2,Yes,Celebrating,High,Partner,Yes
48028,4690,32,Pune,Night,Weekend,North Indian,Lunch,Budget,476,No,91,7,2,Yes,Stressed,High,Alone,Yes
48029,1085,34,Pune,Morning,Weekend,Chinese,Lunch,Premium,962,Yes,69,7,2,No,Lazy,Medium,Partner,No
48030,2922,42,Mumbai,Afternoon,Weekend,North Indian,Snacks,Budget,316,No,61,4,3,No,Lazy,High,Friends,Yes
48031,1309,33,Pune,Afternoon,Weekday,Fast Food,Dinner,Premium,835,Yes,29,7,2,Yes,Happy,Low,Alone,No
48032,1083,28,Pune,Evening,Weekday,North Indian,Lunch,Mid-range,500,No,84,1,2,No,Stressed,Medium,Friends,No
48033,4590,42,Hyderabad,Morning,Weekday,Desserts,Lunch,Mid-range,668,Yes,23,2,4,Yes,Happy,Low,Partner,Yes
48034,3848,21,Delhi,Morning,Weekday,Desserts,Breakfast,Mid-range,827,No,76,4,1,Yes,Celebrating,Medium,Alone,No
48035,2335,43,Mumbai,Night,Weekday,Desserts,Snacks,Mid-range,928,No,38,4,5,No,Celebrating,Medium,Alone,No
48036,4294,37,Bangalore,Evening,Weekday,South Indian,Dinner,Premium,414,Yes,84,2,1,Yes,Lazy,High,Family,No
48037,3811,40,Mumbai,Morning,Weekend,South Indian,Breakfast,Mid-range,501,Yes,88,10,1,No,Happy,Low,Family,Yes
48038,2585,41,Pune,Evening,Weekday,North Indian,Breakfast,Mid-range,840,Yes,44,10,1,No,Happy,Low,Partner,Yes
48039,2954,33,Mumbai,Evening,Weekday,Biryani,Breakfast,Premium,807,Yes,55,13,5,No,Happy,Low,Friends,Yes
48040,1946,19,Hyderabad,Afternoon,Weekend,Biryani,Dinner,Budget,129,No,29,8,5,Yes,Lazy,Low,Partner,Yes
48041,3618,44,Bangalore,Morning,Weekday,Desserts,Dinner,Mid-range,950,No,53,2,2,Yes,Happy,Medium,Family,No
48042,3792,32,Mumbai,Afternoon,Weekend,Desserts,Dinner,Mid-range,595,Yes,62,13,2,No,Lazy,High,Partner,No
48043,3622,38,Bangalore,Evening,Weekday,Chinese,Dinner,Premium,791,No,66,6,1,No,Happy,Low,Friends,Yes
48044,4595,24,Hyderabad,Afternoon,Weekday,Chinese,Breakfast,Budget,248,No,82,2,2,No,Celebrating,Low,Alone,Yes
48045,4734,29,Bangalore,Night,Weekend,Desserts,Lunch,Premium,896,Yes,36,7,4,Yes,Stressed,Low,Partner,No
48046,1492,38,Pune,Afternoon,Weekday,Chinese,Snacks,Premium,219,Yes,94,2,5,No,Stressed,High,Partner,Yes
48047,2782,25,Bangalore,Evening,Weekday,Desserts,Breakfast,Mid-range,402,No,44,7,4,No,Celebrating,High,Alone,Yes
48048,3821,41,Chandigarh,Night,Weekend,Desserts,Breakfast,Premium,740,No,23,1,3,Yes,Lazy,Medium,Friends,Yes
48049,1568,26,Hyderabad,Morning,Weekend,South Indian,Snacks,Mid-range,798,Yes,88,11,4,No,Happy,Low,Alone,Yes
48050,2208,18,Hyderabad,Night,Weekday,Desserts,Lunch,Budget,623,Yes,86,12,1,Yes,Happy,Low,Alone,Yes
48051,2426,29,Bangalore,Night,Weekday,Fast Food,Dinner,Budget,761,No,49,2,5,No,Celebrating,High,Alone,No
48052,3986,23,Mumbai,Night,Weekend,Biryani,Snacks,Budget,995,No,84,6,2,No,Lazy,High,Family,No
48053,4580,19,Mumbai,Morning,Weekday,Chinese,Dinner,Budget,338,Yes,92,6,1,Yes,Happy,High,Alone,Yes
48054,3493,28,Mumbai,Night,Weekday,Desserts,Dinner,Premium,883,Yes,98,8,5,Yes,Celebrating,Low,Alone,No
48055,3078,39,Bangalore,Night,Weekend,Chinese,Snacks,Mid-range,332,Yes,85,5,5,Yes,Celebrating,High,Friends,Yes
48056,3704,39,Mumbai,Night,Weekday,Desserts,Breakfast,Mid-range,515,Yes,89,3,2,No,Stressed,High,Partner,Yes
48057,3935,33,Bangalore,Afternoon,Weekend,South Indian,Lunch,Budget,740,No,65,6,4,No,Celebrating,Medium,Alone,No
48058,3292,27,Hyderabad,Night,Weekend,Biryani,Breakfast,Premium,796,Yes,21,5,5,Yes,Stressed,Medium,Partner,Yes
48059,3128,18,Bangalore,Night,Weekday,Chinese,Lunch,Mid-range,303,Yes,30,1,5,Yes,Stressed,High,Alone,No
48060,3952,34,Chandigarh,Morning,Weekday,Biryani,Lunch,Premium,770,No,37,12,5,No,Celebrating,Low,Friends,Yes
48061,4948,25,Chandigarh,Evening,Weekend,Biryani,Breakfast,Mid-range,734,Yes,92,4,4,No,Happy,Low,Friends,Yes
48062,4823,34,Pune,Afternoon,Weekend,Biryani,Dinner,Mid-range,898,Yes,63,12,3,No,Stressed,Low,Partner,No
48063,2507,31,Pune,Afternoon,Weekend,South Indian,Breakfast,Mid-range,646,No,37,3,1,No,Stressed,High,Friends,No
48064,4245,38,Mumbai,Morning,Weekday,South Indian,Dinner,Premium,747,No,31,12,5,No,Lazy,Low,Alone,No
48065,3056,31,Hyderabad,Night,Weekday,North Indian,Lunch,Mid-range,510,Yes,59,1,1,Yes,Lazy,Low,Partner,Yes
48066,2041,34,Hyderabad,Evening,Weekday,Desserts,Dinner,Budget,707,No,51,2,1,No,Celebrating,Medium,Friends,Yes
48067,1880,35,Bangalore,Evening,Weekend,Fast Food,Lunch,Mid-range,781,Yes,76,8,2,No,Stressed,Medium,Alone,Yes
48068,2460,35,Chandigarh,Afternoon,Weekend,Biryani,Lunch,Premium,612,Yes,72,2,3,No,Happy,High,Friends,Yes
48069,2231,31,Chandigarh,Afternoon,Weekend,Fast Food,Snacks,Budget,237,No,46,6,1,Yes,Stressed,High,Friends,No
48070,3749,32,Chandigarh,Night,Weekend,South Indian,Dinner,Mid-range,628,No,56,12,1,Yes,Stressed,High,Partner,No
48071,3432,39,Pune,Evening,Weekend,South Indian,Breakfast,Mid-range,304,No,59,6,2,Yes,Celebrating,Low,Alone,No
48072,2220,43,Pune,Night,Weekend,Desserts,Breakfast,Mid-range,259,Yes,56,4,2,No,Stressed,Medium,Partner,Yes
48073,1252,40,Mumbai,Morning,Weekday,North Indian,Dinner,Budget,921,Yes,73,8,2,No,Stressed,Medium,Partner,No
48074,2860,37,Delhi,Morning,Weekday,Fast Food,Lunch,Premium,664,Yes,33,8,2,Yes,Lazy,Medium,Friends,Yes
48075,3882,29,Delhi,Morning,Weekend,South Indian,Snacks,Premium,115,No,21,14,4,No,Celebrating,Low,Family,No
48076,1837,33,Bangalore,Night,Weekday,Desserts,Dinner,Premium,945,No,58,2,4,No,Celebrating,Medium,Family,No
48077,2229,31,Hyderabad,Evening,Weekend,Biryani,Breakfast,Mid-range,961,No,29,14,2,Yes,Happy,High,Partner,No
48078,1760,43,Hyderabad,Morning,Weekday,South Indian,Breakfast,Premium,348,Yes,59,5,2,Yes,Happy,Medium,Friends,No
48079,3804,40,Pune,Evening,Weekday,Fast Food,Snacks,Mid-range,311,Yes,71,9,2,No,Stressed,Medium,Friends,No
48080,3734,28,Chandigarh,Evening,Weekend,Chinese,Breakfast,Mid-range,418,No,63,12,2,No,Lazy,Medium,Friends,No
48081,1837,22,Pune,Afternoon,Weekend,North Indian,Breakfast,Budget,125,Yes,83,13,4,No,Happy,High,Alone,No
48082,1350,39,Delhi,Morning,Weekday,South Indian,Breakfast,Budget,965,No,56,3,4,No,Stressed,High,Alone,No
48083,1715,42,Chandigarh,Night,Weekday,Fast Food,Breakfast,Mid-range,197,No,43,6,5,Yes,Celebrating,High,Friends,Yes
48084,4283,25,Chandigarh,Afternoon,Weekend,South Indian,Dinner,Budget,186,No,55,11,3,Yes,Celebrating,Low,Family,Yes
48085,4825,20,Hyderabad,Morning,Weekend,Fast Food,Dinner,Premium,533,Yes,67,6,2,No,Lazy,High,Alone,Yes
48086,1884,39,Bangalore,Night,Weekday,Biryani,Breakfast,Premium,961,No,23,8,1,No,Stressed,High,Family,Yes
48087,4380,23,Pune,Morning,Weekend,Biryani,Breakfast,Budget,653,No,33,14,1,No,Happy,High,Partner,Yes
48088,2625,26,Bangalore,Morning,Weekday,Chinese,Dinner,Mid-range,587,Yes,36,6,5,Yes,Happy,Low,Family,Yes
48089,1810,43,Hyderabad,Night,Weekday,Desserts,Lunch,Premium,915,Yes,60,3,5,Yes,Happy,Medium,Friends,No
48090,4269,30,Mumbai,Afternoon,Weekend,North Indian,Dinner,Premium,712,Yes,29,8,5,Yes,Lazy,High,Family,No
48091,3466,36,Hyderabad,Morning,Weekday,Desserts,Snacks,Mid-range,466,Yes,89,6,3,Yes,Happy,High,Alone,Yes
48092,4838,26,Hyderabad,Morning,Weekend,Desserts,Dinner,Mid-range,495,No,64,1,1,No,Lazy,Medium,Friends,Yes
48093,1693,41,Pune,Afternoon,Weekday,Biryani,Dinner,Mid-range,468,No,93,2,3,No,Lazy,Medium,Partner,No
48094,2957,22,Bangalore,Afternoon,Weekend,North Indian,Snacks,Budget,836,Yes,44,11,4,No,Happy,Medium,Family,No
48095,3026,21,Chandigarh,Evening,Weekend,Fast Food,Lunch,Budget,810,Yes,70,2,2,Yes,Celebrating,High,Partner,No
48096,4247,26,Bangalore,Night,Weekend,North Indian,Dinner,Mid-range,291,No,31,4,2,Yes,Happy,Medium,Friends,No
48097,2441,19,Chandigarh,Afternoon,Weekend,South Indian,Lunch,Mid-range,172,No,76,8,5,Yes,Happy,Low,Friends,Yes
48098,2235,18,Delhi,Morning,Weekday,Fast Food,Dinner,Mid-range,904,No,79,14,3,No,Lazy,High,Partner,No
48099,3621,18,Mumbai,Morning,Weekday,South Indian,Lunch,Budget,640,Yes,74,5,5,No,Stressed,Medium,Partner,No
48100,3917,21,Pune,Morning,Weekend,Chinese,Breakfast,Mid-range,731,Yes,81,12,2,No,Stressed,Medium,Alone,Yes
48101,2316,24,Hyderabad,Night,Weekend,Chinese,Lunch,Mid-range,120,Yes,37,11,3,No,Lazy,Low,Partner,No
48102,3660,43,Delhi,Afternoon,Weekday,Fast Food,Lunch,Budget,685,No,44,1,4,No,Stressed,Medium,Friends,Yes
48103,4471,21,Pune,Morning,Weekday,Biryani,Lunch,Premium,463,No,98,8,3,Yes,Lazy,Low,Friends,Yes
48104,2905,39,Pune,Afternoon,Weekday,Chinese,Lunch,Mid-range,379,No,98,13,2,No,Happy,Low,Friends,Yes
48105,2511,37,Delhi,Morning,Weekend,Desserts,Dinner,Premium,133,No,88,14,2,No,Happy,Low,Friends,No
48106,3652,44,Delhi,Evening,Weekday,Desserts,Dinner,Premium,863,No,33,14,1,No,Stressed,Medium,Partner,No
48107,3539,41,Chandigarh,Afternoon,Weekday,North Indian,Lunch,Budget,617,No,58,7,4,Yes,Happy,Low,Partner,Yes
48108,3830,29,Chandigarh,Evening,Weekday,South Indian,Lunch,Premium,236,Yes,38,9,3,No,Stressed,High,Partner,Yes
48109,1544,25,Pune,Evening,Weekday,Fast Food,Lunch,Mid-range,332,Yes,94,6,2,Yes,Celebrating,High,Friends,No
48110,3642,30,Chandigarh,Evening,Weekend,Desserts,Dinner,Budget,629,No,62,9,3,No,Stressed,Medium,Alone,Yes
48111,1785,31,Bangalore,Afternoon,Weekday,Desserts,Breakfast,Premium,261,Yes,22,1,1,No,Happy,High,Partner,No
48112,3575,29,Delhi,Night,Weekend,Biryani,Lunch,Budget,398,No,68,8,4,Yes,Stressed,Low,Family,No
48113,2143,22,Chandigarh,Afternoon,Weekend,North Indian,Breakfast,Budget,643,Yes,33,10,4,No,Happy,High,Family,No
48114,2521,43,Chandigarh,Night,Weekday,Biryani,Dinner,Premium,204,No,69,11,1,Yes,Celebrating,High,Friends,Yes
48115,3340,21,Delhi,Afternoon,Weekend,Chinese,Snacks,Budget,390,Yes,81,6,3,No,Happy,Medium,Friends,Yes
48116,3216,27,Mumbai,Morning,Weekend,Chinese,Snacks,Mid-range,625,No,29,14,3,No,Celebrating,Low,Alone,Yes
48117,3317,37,Delhi,Night,Weekday,Desserts,Breakfast,Mid-range,999,Yes,49,3,5,No,Happy,Medium,Family,No
48118,3516,18,Bangalore,Night,Weekend,Biryani,Lunch,Premium,448,No,64,11,1,Yes,Celebrating,Medium,Family,No
48119,3330,27,Mumbai,Night,Weekend,South Indian,Snacks,Mid-range,185,No,24,3,5,Yes,Celebrating,High,Alone,No
48120,4752,26,Hyderabad,Morning,Weekend,Desserts,Dinner,Budget,761,Yes,90,3,4,No,Happy,Medium,Friends,Yes
48121,1441,29,Delhi,Evening,Weekday,South Indian,Breakfast,Budget,667,Yes,61,7,4,Yes,Stressed,Medium,Family,Yes
48122,2691,37,Pune,Evening,Weekday,Desserts,Snacks,Mid-range,138,Yes,73,9,5,No,Celebrating,Medium,Alone,Yes
48123,1740,42,Bangalore,Afternoon,Weekday,Fast Food,Dinner,Mid-range,817,Yes,43,9,4,No,Stressed,Medium,Partner,No
48124,3827,36,Pune,Night,Weekday,Desserts,Breakfast,Budget,731,Yes,51,2,2,No,Lazy,Low,Alone,No
48125,2950,26,Mumbai,Evening,Weekday,Fast Food,Breakfast,Premium,770,No,88,2,3,No,Stressed,High,Family,Yes
48126,1881,25,Mumbai,Morning,Weekday,Desserts,Dinner,Premium,320,No,35,3,3,No,Celebrating,Medium,Friends,Yes
48127,1814,43,Mumbai,Afternoon,Weekday,Desserts,Lunch,Mid-range,505,No,65,9,5,No,Lazy,Low,Friends,No
48128,1381,44,Pune,Afternoon,Weekend,Chinese,Snacks,Premium,407,Yes,23,7,3,No,Stressed,Medium,Alone,No
48129,2610,37,Hyderabad,Morning,Weekday,North Indian,Dinner,Mid-range,795,Yes,97,6,5,No,Celebrating,Low,Friends,No
48130,4792,31,Bangalore,Morning,Weekend,Desserts,Dinner,Premium,779,Yes,39,11,3,Yes,Stressed,High,Family,Yes
48131,2887,42,Chandigarh,Afternoon,Weekday,Desserts,Snacks,Budget,374,Yes,33,5,5,Yes,Stressed,Low,Family,Yes
48132,4976,18,Chandigarh,Morning,Weekday,Fast Food,Dinner,Premium,861,No,95,11,4,No,Celebrating,Low,Family,Yes
48133,2659,44,Pune,Morning,Weekend,Fast Food,Snacks,Mid-range,609,Yes,28,2,3,No,Stressed,Medium,Alone,No
48134,4749,42,Chandigarh,Morning,Weekday,Chinese,Snacks,Budget,258,Yes,30,12,2,No,Stressed,High,Friends,Yes
48135,4937,44,Hyderabad,Afternoon,Weekend,Fast Food,Breakfast,Mid-range,840,Yes,45,14,5,No,Stressed,High,Alone,Yes
48136,1628,36,Mumbai,Afternoon,Weekend,Desserts,Breakfast,Budget,854,No,93,1,4,No,Stressed,Medium,Partner,Yes
48137,1001,42,Bangalore,Morning,Weekend,Chinese,Dinner,Mid-range,730,No,90,1,1,No,Celebrating,High,Partner,Yes
48138,1362,35,Mumbai,Morning,Weekend,Desserts,Lunch,Budget,384,No,58,11,5,Yes,Lazy,Medium,Friends,No
48139,2979,22,Delhi,Morning,Weekday,North Indian,Lunch,Premium,560,No,73,14,4,Yes,Stressed,Medium,Alone,No
48140,4788,29,Pune,Evening,Weekend,Desserts,Lunch,Premium,179,No,63,14,1,Yes,Happy,High,Family,No
48141,3952,37,Delhi,Night,Weekend,North Indian,Snacks,Mid-range,475,Yes,76,6,1,Yes,Stressed,High,Friends,Yes
48142,2831,35,Chandigarh,Evening,Weekend,Desserts,Snacks,Mid-range,457,Yes,65,11,2,No,Celebrating,Low,Partner,Yes
48143,3251,26,Delhi,Night,Weekend,South Indian,Dinner,Mid-range,687,No,50,6,4,No,Lazy,Medium,Friends,No
48144,2628,41,Mumbai,Evening,Weekend,Biryani,Lunch,Premium,857,Yes,80,8,4,No,Lazy,Low,Family,Yes
48145,1526,31,Chandigarh,Evening,Weekend,North Indian,Lunch,Budget,672,No,40,14,2,No,Stressed,High,Alone,No
48146,2269,35,Chandigarh,Morning,Weekday,Chinese,Lunch,Budget,195,No,74,3,5,Yes,Lazy,Low,Alone,Yes
48147,3759,40,Delhi,Morning,Weekend,Biryani,Dinner,Premium,611,Yes,65,1,1,No,Happy,Low,Alone,No
48148,2734,41,Hyderabad,Afternoon,Weekday,Fast Food,Snacks,Mid-range,848,No,25,7,4,No,Lazy,High,Alone,Yes
48149,3551,40,Delhi,Afternoon,Weekday,Fast Food,Dinner,Budget,889,Yes,89,3,1,No,Lazy,High,Friends,No
48150,3829,32,Hyderabad,Afternoon,Weekday,Desserts,Dinner,Premium,164,Yes,25,14,3,No,Celebrating,High,Friends,No
48151,3392,21,Mumbai,Morning,Weekday,South Indian,Breakfast,Premium,206,Yes,61,1,3,No,Happy,High,Partner,Yes
48152,4695,39,Pune,Afternoon,Weekend,Biryani,Lunch,Mid-range,554,Yes,94,2,1,Yes,Stressed,Low,Family,Yes
48153,4427,40,Pune,Evening,Weekday,Desserts,Breakfast,Mid-range,501,Yes,65,7,3,No,Lazy,High,Friends,Yes
48154,2264,38,Bangalore,Evening,Weekend,South Indian,Dinner,Budget,759,Yes,73,5,4,No,Happy,Low,Partner,Yes
48155,3220,31,Mumbai,Night,Weekend,North Indian,Lunch,Mid-range,882,No,68,6,5,No,Stressed,High,Friends,No
48156,2206,19,Chandigarh,Afternoon,Weekend,Fast Food,Dinner,Mid-range,170,Yes,59,11,5,No,Lazy,Low,Partner,Yes
48157,2300,32,Bangalore,Evening,Weekday,Chinese,Breakfast,Mid-range,545,No,74,6,2,No,Lazy,Low,Family,Yes
